EVTDESC2011;I did not. - "Not my fault." - "That was not me!" Deceit rolls off my tongue so easily.;I did not. - "Not my fault." - "That was not me!" Deceit rolls off my tongue so easily.;;;;;;;;;;;;x
EVTOPTA2011;I am bad to the bone.;I am bad to the bone.;;;;;;;;;;;;x
EVTDESC2012;I learned today that it is easier to tell the truth than to tell a lie.;I learned today that it is easier to tell the truth than to tell a lie.;;;;;;;;;;;;x
EVTOPTA2012;It sure is!;It sure is!;;;;;;;;;;;;x
EVTDESC2013;When other children play in trees or catch tadpoles, I linger behind.;When other children play in trees or catch tadpoles, I linger behind.;;;;;;;;;;;;x
EVTOPTA2013;It's too scary.;It's too scary.;;;;;;;;;;;;x
EVTDESC2014;No one can call me anything other than brave: I climb the highest trees and swim in the murkiest ponds.;No one can call me anything other than brave: I climb the highest trees and swim in the murkiest ponds.;;;;;;;;;;;;x
EVTOPTA2014;It's fun.;It's fun.;;;;;;;;;;;;x
EVTDESC2015;I am going to be the best samurai ever!;I am going to be the best samurai ever!;;;;;;;;;;;;x
EVTOPTA2015;I'm gonna make it!;I'm gonna make it!;;;;;;;;;;;;x
EVTDESC2016;I like my life as it is - I don't wanna grow up!;I like my life as it is - I don't wanna grow up!;;;;;;;;;;;;x
EVTOPTA2016;Never ever!;Never ever!;;;;;;;;;;;;x
EVTDESC2017;Nobody made me do it. My decision was completely arbitrary.;Nobody made me do it. My decision was completely arbitrary.;;;;;;;;;;;;x
EVTOPTA2017;I just did it.;I just did it.;;;;;;;;;;;;x
EVTDESC2018;It is not always easy to try and be just, but at least I'm trying.;It is not always easy to try and be just, but at least I'm trying.;;;;;;;;;;;;x
EVTOPTA2018;It's important.;It's important.;;;;;;;;;;;;x
EVTDESC2019;I won't share my toys with you, you are ugly!;I won't share my toys with you, you are ugly!;;;;;;;;;;;;x
EVTOPTA2019;These are mine!;These are mine!;;;;;;;;;;;;x
EVTDESC2020;You may play with my toys, but don't break them!;You may play with my toys, but don't break them!;;;;;;;;;;;;x
EVTOPTA2020;This is nice.;This is nice.;;;;;;;;;;;;x
EVTDESC2021;I got three extra sweets today!;I got three extra sweets today!;;;;;;;;;;;;x
EVTOPTA2021;Yum!;Yum!;;;;;;;;;;;;x
EVTDESC2022;Why should I be patient when no one else is?;Why should I be patient when no one else is?;;;;;;;;;;;;x
EVTOPTA2022;Tell me!;Tell me!;;;;;;;;;;;;x
EVTDESC2023;I scared myself today. I almost lost my voice when I screamed during one of my tantrums.;I scared myself today. I almost lost my voice when I screamed during one of my tantrums.;;;;;;;;;;;;x
EVTOPTA2023;It's no fun anymore.;It's no fun anymore.;;;;;;;;;;;;x
EVTDESC2024;I saved my kitten from a mad dog today. I was really scared at the time, but now I'm just proud of myself.;I saved my kitten from a mad dog today. I was really scared at the time, but now I'm just proud of myself.;;;;;;;;;;;;x
EVTOPTA2024;I saved her! I did it!;I saved her! I did it!;;;;;;;;;;;;x
EVTDESC2025;Everything isn't as great as I thought it to be.;Everything isn't as great as I thought it to be.;;;;;;;;;;;;x
EVTOPTA2025;But I don't know why.;But I don't know why.;;;;;;;;;;;;x
EVTDESC2026;A small lie slipped away from me today, but nobody reacted to it.;A small lie slipped away from me today, but nobody reacted to it.;;;;;;;;;;;;x
EVTOPTA2026;Lying isn't so bad.;Lying isn't so bad.;;;;;;;;;;;;x
EVTDESC2027;No one believes me anymore, and that really annoys me. I should try to be more honest.;No one believes me anymore, and that really annoys me. I should try to be more honest.;;;;;;;;;;;;x
EVTOPTA2027;It's true, I promise!;It's true, I promise!;;;;;;;;;;;;x
EVTDESC2028;I have scared myself too many times. I think I'll stop climbing trees.;I have scared myself too many times. I think I'll stop climbing trees.;;;;;;;;;;;;x
EVTOPTA2028;They are too high anyway.;They are too high anyway.;;;;;;;;;;;;x
EVTDESC2029;I tried climbing a tree today. I did not fall and I could see very far away.;I tried climbing a tree today. I did not fall and I could see very far away.;;;;;;;;;;;;x
EVTOPTA2029;It was fantastic!;It was fantastic!;;;;;;;;;;;;x
EVTDESC2030;There is more to life than games and sweets - to be a grown-up must be fascinating!;There is more to life than games and sweets - to be a grown-up must be fascinating!;;;;;;;;;;;;x
EVTOPTA2030;I wanna be older!;I wanna be older!;;;;;;;;;;;;x
EVTDESC2031;I don't wanna be the bestest samurai anymore, I just wanna be me.;I don't wanna be the bestest samurai anymore, I just wanna be me.;;;;;;;;;;;;x
EVTOPTA2031;Cause I'm great!;Cause I'm great!;;;;;;;;;;;;x
EVTDESC2032;I want more than him! Just one yokan more!;I want more than him! Just one yokan more!;;;;;;;;;;;;x
EVTOPTA2032;Gimme!;Gimme!;;;;;;;;;;;;x
EVTDESC2033;Nobody likes me when I'm arbitrary.;Nobody likes me when I'm arbitrary.;;;;;;;;;;;;x
EVTOPTA2033;I will change.;I will change.;;;;;;;;;;;;x
EVTDESC2035;Maybe the stable master knows more about horses than I do, but I'm not even that interested anymore.;Maybe the stable master knows more about horses than I do, but I'm not even that interested anymore.;;;;;;;;;;;;x
EVTOPTA2035;Booooring!;Booooring!;;;;;;;;;;;;x
EVTDESC2036;I don't like anyone today, everyone is icky!;I don't like anyone today, everyone is icky!;;;;;;;;;;;;x
EVTOPTA2036;Get out of my way!;Get out of my way!;;;;;;;;;;;;x
EVTDESC4000;The chirping sound of my nightingale floor woke me up. The unskilled assassin was quickly disposed of, and I was able to return to my bed unharmed.;The chirping sound of my nightingale floor woke me up. The unskilled assassin was quickly disposed of, and I was able to return to my bed unharmed.;;;;;;;;;;;;x
EVTOPTA4000;Good;Good;;;;;;;;;;;;x
EVTOPTB4000;Remind me to reward the palace architect;Remind me to reward the palace architect;;;;;;;;;;;;x
EVTOPTC4000;A small reward should be sufficient;A small reward should be sufficient;;;;;;;;;;;;x
EVTOPTD4000;I was almost killed!;I was almost killed!;;;;;;;;;;;;x
EVTOPTE4000;I want nightingale floors in all of the rooms!;I want nightingale floors in all of the rooms!;;;;;;;;;;;;x
EVTDESC4001;He who climbs Mount Fuji is a wise man. He who climbs it twice is a fool...\n\nI have always wanted to ascend Mount Fuji, but I will need Sherpas, equipment, and enough food for the trip. It will cost me time and money.;He who climbs Mount Fuji is a wise man. He who climbs it twice is a fool...\n\nI have always wanted to ascend Mount Fuji, but I will need Sherpas, equipment, and enough food for the trip. It will cost me time and money.;;;;;;;;;;;;x
EVTOPTA4001;Fine;Fine;;;;;;;;;;;;x
EVTOPTB4001;I'm happy where I am;I'm happy where I am;;;;;;;;;;;;x
EVTOPTC4001;Money is not a problem!;Money is not a problem!;;;;;;;;;;;;x
#EVTOPTD4001;Too much of a hassle;Too much of a hassle;;;;;;;;;;;;x
EVTOPTE4001;I know exactly what we need...;I know exactly what we need...;;;;;;;;;;;;x
EVTDESC4002;Three men claiming to be masters of three different gardening styles have asked for employment. The first does dry landscapes, or Karesansui gardens. The second does Tsukiyama gardens, which make smaller gardens appear bigger. The last is a sensei of Chaniwa gardens, which are for tea ceremonies.;Three men claiming to be masters of three different gardening styles have asked for employment. The first does dry landscapes, or Karesansui gardens. The second does Tsukiyama gardens, which make smaller gardens appear bigger. The last is a sensei of Chaniwa gardens, which are for tea ceremonies.;;;;;;;;;;;;x
EVTOPTA4002;No thanks;No thanks;;;;;;;;;;;;x
EVTOPTB4002;A Karesansui garden would help me meditate;A Karesansui garden would help me meditate;;;;;;;;;;;;x
EVTOPTC4002;My garden is small. I need a Tsukiyama sensei;My garden is small. I need a Tsukiyama sensei;;;;;;;;;;;;x
EVTOPTD4002;I want a Chaniwa garden for the tea ceremony;I want a Chaniwa garden for the tea ceremony;;;;;;;;;;;;x
EVTOPTE4002;I don't need a gardener;I don't need a gardener;;;;;;;;;;;;x
EVTDESC4003;A furious wife has dragged her unfaithful husband before me and insists that I punish him.;A furious wife has dragged her unfaithful husband before me and insists that I punish him.;;;;;;;;;;;;x
EVTOPTA4003;This is a waste of my time;This is a waste of my time;;;;;;;;;;;;x
EVTOPTB4003;A couple of days in the dungeon will do him good;A couple of days in the dungeon will do him good;;;;;;;;;;;;x
EVTOPTC4003;Is infidelity a crime?;Is infidelity a crime?;;;;;;;;;;;;x
EVTOPTD4003;He will be punished;He will be punished;;;;;;;;;;;;x
EVTOPTE4003;Why should he be punished?;Why should he be punished?;;;;;;;;;;;;x
EVTDESC4004;After playing against a Shogi master and winning, I was accused of cheating!;After playing against a Shogi master and winning, I was accused of cheating!;;;;;;;;;;;;x
EVTOPTA4004;No comment;No comment;;;;;;;;;;;;x
EVTOPTB4004;I won fair and square!;I won fair and square!;;;;;;;;;;;;x
EVTOPTC4004;I did not cheat!;I did not cheat!;;;;;;;;;;;;x
EVTOPTD4004;My victory would've been bittersweet had I cheated;My victory would've been bittersweet had I cheated;;;;;;;;;;;;x
EVTOPTE4004;I won;I won;;;;;;;;;;;;x
#EVTDESC4005;Two women have come to me to resolve the quarrel between them. They both claim to be the mother of an infant and each accuses the other of having accidentally killed her own child.;Two women have come to me to resolve the quarrel between them. They both claim to be the mother of an infant and each accuses the other of having accidentally killed her own child.;;;;;;;;;;;;x
#EVTOPTA4005;This is a trivial matter.;This is a trivial matter.;;;;;;;;;;;;x
#EVTOPTB4005;The one with greater compassion is the mother.;The one with greater compassion is the mother.;;;;;;;;;;;;x
#EVTOPTC4005;I think she should have the child.;I think she should have the child.;;;;;;;;;;;;x
#EVTOPTD4005;Give the child to the priests.;Give the child to the priests.;;;;;;;;;;;;x
#EVTOPTE4005;Just a modest proposal...;Just a modest proposal...;;;;;;;;;;;;x
EVTDESC4006;My sumi-e painting was almost finished. I spent many hours on it and every brush-stroke was charged with meaning, and no useless detail had been added. As I admired the painting and contemplated whether I should add to it or not, a servant stumbled on the edge of the tatami mat and spilled tea all over it.;My sumi-e painting was almost finished. I spent many hours on it and every brush-stroke was charged with meaning, and no useless detail had been added. As I admired the painting and contemplated whether I should add to it or not, a servant stumbled on the edge of the tatami mat and spilled tea all over it.;;;;;;;;;;;;x
EVTOPTA4006;Accidents happen...;Accidents happen...;;;;;;;;;;;;x
EVTOPTB4006;It was perfect, and now it's ruined...;It was perfect, and now it's ruined...;;;;;;;;;;;;x
EVTOPTC4006;Get me my sword!;Get me my sword!;;;;;;;;;;;;x
EVTOPTD4006;He'll get such a flogging!;He'll get such a flogging!;;;;;;;;;;;;x
EVTOPTE4006;It was not his fault.;It was not his fault.;;;;;;;;;;;;x
EVTDESC4007;I was hesitant at first, but when I watched the miko dance in a trance and convey the words of the gods, I felt humbled. Her advice unsettled me, though.;I was hesitant at first, but when I watched the miko dance in a trance and convey the words of the gods, I felt humbled. Her advice unsettled me, though.;;;;;;;;;;;;x
EVTOPTA4007;Ignore it;Ignore it;;;;;;;;;;;;x
EVTOPTB4007;I should follow it anyway;I should follow it anyway;;;;;;;;;;;;x
EVTOPTC4007;The miko knows best;The miko knows best;;;;;;;;;;;;x
EVTOPTD4007;Her advice does not suit me;Her advice does not suit me;;;;;;;;;;;;x
EVTOPTE4007;Convey the words of the gods. Pah!;Convey the words of the gods. Pah!;;;;;;;;;;;;x
#EVTOPTF4007;I'll think of something else;I'll think of something else;;;;;;;;;;;;x
EVTDESC4008;An old woman with a creaky voice, long, white hair, and gnarled body who called herself Komachi claimed to be a great Waka poet. She has asked for lodging and promises to recite her poems for me, and perhaps she'll even write some in honor of me.;An old woman with a creaky voice, long, white hair, and gnarled body who called herself Komachi claimed to be a great Waka poet. She has asked for lodging and promises to recite her poems for me, and perhaps she'll even write some in honor of me.;;;;;;;;;;;;x
EVTOPTA4008;I don't care;I don't care;;;;;;;;;;;;x
EVTOPTB4008;She doesn't look like Komachi;She doesn't look like Komachi;;;;;;;;;;;;x
EVTOPTC4008;Recite one of your poems, please;Recite one of your poems, please;;;;;;;;;;;;x
EVTOPTD4008;Fine. You can stay;Fine. You can stay;;;;;;;;;;;;x
EVTOPTE4008;Please, make yourself at home;Please, make yourself at home;;;;;;;;;;;;x
#EVTDESC4009;One of my honoured guests was subjected to a kidnapping today, and he is clearly unsettled by the experience.;One of my honoured guests was subjected to a kidnapping today, and he is clearly unsettled by the experience.;;;;;;;;;;;;x
#EVTOPTA4009;He will get over it.;He will get over it.;;;;;;;;;;;;x
#EVTOPTB4009;I will punish the kidnappers severely.;I will punish the kidnappers severely.;;;;;;;;;;;;x
#EVTOPTC4009;He's worth a lot of money...;He's worth a lot of money...;;;;;;;;;;;;x
#EVTOPTD4009;He deserved it.;He deserved it.;;;;;;;;;;;;x
#EVTOPTE4009;Put the offenders in the darkest dungeon, never to be released.;Put the offenders in the darkest dungeon, never to be released.;;;;;;;;;;;;x
EVTDESC4010;Rumours about a skilled spy in my own castle was confirmed this morning when I caught him red-handed.;Rumours about a skilled spy in my own castle was confirmed this morning when I caught him red-handed.;;;;;;;;;;;;x
EVTOPTA4010;He is of no concern.;He is of no concern.;;;;;;;;;;;;x
EVTOPTB4010;Behead him!;Behead him!;;;;;;;;;;;;x
EVTOPTC4010;Throw him into the dungeon!;Throw him into the dungeon!;;;;;;;;;;;;x
EVTOPTD4010;I will kill him with my bare hands.;I will kill him with my bare hands.;;;;;;;;;;;;x
EVTOPTE4010;Gouge out his eyes;Gouge out his eyes;;;;;;;;;;;;x
EVTDESC4011;I hardly ever noticed the bowl I used to use during the tea ceremony, but the new one's distinctive form and look made me focus more on its appearance than the tea.;I hardly ever noticed the bowl I used to use during the tea ceremony, but the new one's distinctive form and look made me focus more on its appearance than the tea.;;;;;;;;;;;;x
EVTOPTA4011;Nice;Nice;;;;;;;;;;;;x
EVTOPTB4011;Gotta collect 'em all!;Gotta collect 'em all!;;;;;;;;;;;;x
EVTOPTC4011;Interesting pattern.;Interesting pattern.;;;;;;;;;;;;x
EVTOPTD4011;Tea tastes better when the bowl looks nice;Tea tastes better when the bowl looks nice;;;;;;;;;;;;x
EVTOPTE4011;It's just a bowl;It's just a bowl;;;;;;;;;;;;x
EVTDESC4012;A new goshawk is waiting for me in the mews, and the falconer wants me to inspect it.;A new goshawk is waiting for me in the mews, and the falconer wants me to inspect it.;;;;;;;;;;;;x
EVTOPTA4012;Just tell him I am busy;Just tell him I am busy;;;;;;;;;;;;x
EVTOPTB4012;I need to go hunting right now!;I need to go hunting right now!;;;;;;;;;;;;x
EVTOPTC4012;Is it a small bird or a big bird?;Is it a small bird or a big bird?;;;;;;;;;;;;x
EVTOPTD4012;Is it bigger than a chicken?;Is it bigger than a chicken?;;;;;;;;;;;;x
EVTOPTE4012;Good, now leave me alone;Good, now leave me alone;;;;;;;;;;;;x
EVTDESC4013;After washing my left hand, right hand, mouth, and then the handle of the water ladle at the temizuya, I approached the shrine, bowed twice, clapped my hands twice, and then bowed one last time.;After washing my left hand, right hand, mouth, and then the handle of the water ladle at the temizuya, I approached the shrine, bowed twice, clapped my hands twice, and then bowed one last time.;;;;;;;;;;;;x
EVTOPTA4013;Perfect.;Perfect.;;;;;;;;;;;;x
EVTOPTB4013;I hope the kami listened to my prayer.;I hope the kami listened to my prayer.;;;;;;;;;;;;x
EVTOPTC4013;Maybe I should do it just one more time...;Maybe I should do it just one more time...;;;;;;;;;;;;x
EVTOPTD4013;Do as I asked of you, kami!;Do as I asked of you, kami!;;;;;;;;;;;;x
EVTOPTE4013;They better hear me...;They better hear me...;;;;;;;;;;;;x
EVTDESC4014;In troubled times, one should not collect swords but sword users. Nevertheless, I find great joy in my sword collection, where my finest naginata, tachi, tanto, and tsurugi are only trumped by the sword I use in battle.;In troubled times, one should not collect swords but sword users. Nevertheless, I find great joy in my sword collection, where my finest naginata, tachi, tanto, and tsurugi are only trumped by the sword I use in battle.;;;;;;;;;;;;x
EVTOPTA4014;I like swords.;I like swords.;;;;;;;;;;;;x
EVTOPTB4014;I prefer the uchigatana.;I prefer the uchigatana.;;;;;;;;;;;;x
EVTOPTC4014;They are a bit frightening, though.;They are a bit frightening, though.;;;;;;;;;;;;x
EVTOPTD4014;Every sword is unique, and I want 'em all...;Every sword is unique, and I want 'em all...;;;;;;;;;;;;x
EVTOPTE4014;I have enough swords.;I have enough swords.;;;;;;;;;;;;x
EVTDESC4015;I was struck with love for the oiran who so boldly approached me, but I wondered why she left our bed every night at the same hour. One of my guards caught her red-handed one night, delivering messages to an opposing clan.;I was struck with love for the oiran who so boldly approached me, but I wondered why she left our bed every night at the same hour. One of my guards caught her red-handed one night, delivering messages to an opposing clan.;;;;;;;;;;;;x
EVTOPTA4015;So?;So?;;;;;;;;;;;;x
EVTOPTB4015;It's not as if I told her anything of importance.;It's not as if I told her anything of importance.;;;;;;;;;;;;x
EVTOPTC4015;I trusted her...;I trusted her...;;;;;;;;;;;;x
EVTOPTD4015;She deserves her punishment.;She deserves her punishment.;;;;;;;;;;;;x
EVTOPTE4015;Kill her!;Kill her!;;;;;;;;;;;;x
EVTDESC4016;The lacquered bowl was almost finished when I accidently touched its side. Almost immediately, the poisonous urushi covered my hand with a rash.;The lacquered bowl was almost finished when I accidently touched its side. Almost immediately, the poisonous urushi covered my hand with a rash.;;;;;;;;;;;;x
EVTOPTA4016;Baka!;Baka!;;;;;;;;;;;;x
EVTOPTB4016;Ouch!;Ouch!;;;;;;;;;;;;x
EVTOPTC4016;Why does this always happen?;Why does this always happen?;;;;;;;;;;;;x
EVTDESC4017;My samurai lack archery skills! I have seen samurai from other clans use bows while on horseback. I need my samurai to be able to do the same..;My samurai lack archery skills! I have seen samurai from other clans use bows while on horseback. I need my samurai to be able to do the same..;;;;;;;;;;;;x
EVTOPTA4017;Ignore it.;Ignore it.;;;;;;;;;;;;x
EVTOPTB4017;Arrange some sort of practice.;Arrange some sort of practice.;;;;;;;;;;;;x
EVTOPTC4017;It seems to be called "yabusame".;It seems to be called "yabusame".;;;;;;;;;;;;x
EVTOPTD4017;Why bother?;Why bother?;;;;;;;;;;;;x
EVTOPTE4017;Being able to use a bow won't help them.;Being able to use a bow won't help them.;;;;;;;;;;;;x
EVTDESC4018;My courser broke his leg in a pothole as he chased a deer. He threw me off when he fell with his leg under him.;My courser broke his leg in a pothole as he chased a deer. He threw me off when he fell with his leg under him.;;;;;;;;;;;;x
EVTOPTA4018;Poor sod, I should end his suffering.;Poor sod, I should end his suffering.;;;;;;;;;;;;x
EVTOPTB4018;I will end his suffering myself.;I will end his suffering myself.;;;;;;;;;;;;x
EVTOPTC4018;Huntsman, I need you!;Huntsman, I need you!;;;;;;;;;;;;x
EVTOPTD4018;I can fix this!;I can fix this!;;;;;;;;;;;;x
#EVTOPTE4018;Too bad.;Too bad.;;;;;;;;;;;;x
EVTDESC4019;An assassin hid behind the giant ginkgo and waited for me as I came down from the Senior Shrine. I defended myself vigorously and managed to knock him unconscious.;An assassin hid behind the giant ginkgo and waited for me as I came down from the Senior Shrine. I defended myself vigorously and managed to knock him unconscious.;;;;;;;;;;;;x
EVTOPTA4019;That failed.;That failed.;;;;;;;;;;;;x
EVTOPTB4019;Too easy.;Too easy.;;;;;;;;;;;;x
EVTOPTC4019;I-is he dead?;I-is he dead?;;;;;;;;;;;;x
EVTOPTD4019;Behead him!;Behead him!;;;;;;;;;;;;x
EVTOPTE4019;Who would do such a thing?;Who would do such a thing?;;;;;;;;;;;;x
EVTDESC4020;A young warrior schooled in Tenshin Shoden Katori Shinto-ryu cautiously approached me while I was training with my uchigatana and asked if he could spar with me.;A young warrior schooled in Tenshin Shoden Katori Shinto-ryu cautiously approached me while I was training with my uchigatana and asked if he could spar with me.;;;;;;;;;;;;x
EVTOPTA4020;Why not?;Why not?;;;;;;;;;;;;x
EVTOPTB4020;Such insolence!;Such insolence!;;;;;;;;;;;;x
EVTOPTC4020;I'd be happy to teach you a thing or two.;I'd be happy to teach you a thing or two.;;;;;;;;;;;;x
EVTOPTD4020;Hai!;Hai!;;;;;;;;;;;;x
EVTOPTE4020;Give it your best shot.;Give it your best shot.;;;;;;;;;;;;x
EVTTOOLTIP4021;Battle Results;Battle Results;;;;;;;;;;;;x
EVTDESC4021;The warrior easily bested me, and then threw me to the ground. He gallantly accepted my offer of defeat and helped me up.;The warrior easily bested me, and then threw me to the ground. He gallantly accepted my offer of defeat and helped me up.;;;;;;;;;;;;x
EVTOPTA4021;Well done.;Well done.;;;;;;;;;;;;x
EVTOPTB4021;One more chance!;One more chance!;;;;;;;;;;;;x
EVTOPTC4021;What will the samurai say?;What will the samurai say?;;;;;;;;;;;;x
EVTOPTD4021;Amazing! Please teach me that!;Amazing! Please teach me that!;;;;;;;;;;;;x
#EVTOPTE4021;That's enough.;That's enough.;;;;;;;;;;;;x
EVTDESC4022;My nearest neighbour has invited me to a tea ceremony.;My nearest neighbour has invited me to a tea ceremony.;;;;;;;;;;;;x
EVTOPTA4022;I'll probably go.;I'll probably go.;;;;;;;;;;;;x
EVTOPTB4022;Why bother?;Why bother?;;;;;;;;;;;;x
EVTOPTC4022;Never!;Never!;;;;;;;;;;;;x
EVTOPTD4022;Perhaps I will attend.;Perhaps I will attend.;;;;;;;;;;;;x
EVTOPTE4022;Of course I'll go!;Of course I'll go!;;;;;;;;;;;;x
EVTOPTF4022;I accept.;I accept.;;;;;;;;;;;;x
#EVTOPTG4022;Why not?;Why not?;;;;;;;;;;;;x
EVTDESC4023;My father, though still able to wield his sword, offered me his Meitou. The sword was still in excellent condition and never lost its sharpness nor its endurance, despite having been used to slay numerous enemies.;My father, though still able to wield his sword, offered me his Meitou. The sword was still in excellent condition and never lost its sharpness nor its endurance, despite having been used to slay numerous enemies.;;;;;;;;;;;;x
EVTOPTA4023;It is a great honour.;It is a great honour.;;;;;;;;;;;;x
EVTDESC4024;It was with a heavy heart that I approached my father. The Meitou was lost, probably forever, and I had to tell him.;It was with a heavy heart that I approached my father. The Meitou was lost, probably forever, and I had to tell him.;;;;;;;;;;;;x
EVTOPTA4024;I have misplaced the sword.;I have misplaced the sword.;;;;;;;;;;;;x
EVTOPTB4024;The sword was stolen.;The sword was stolen.;;;;;;;;;;;;x
EVTOPTC4024;The sword is lost, but I am not to blame.;The sword is lost, but I am not to blame.;;;;;;;;;;;;x
EVTOPTD4024;I lost the sword in a fair duel.;I lost the sword in a fair duel.;;;;;;;;;;;;x
#EVTOPTE4024;I lost the sword.;I lost the sword.;;;;;;;;;;;;x
EVTDESC4025;I did not listen to my friend's advice, even though he told me that if I let my cat keep its tail, reach one kan, and be over 13 years old, it would transform into a bakeneko. Mysterious things have happened recently, and everyone blames it on the cat.;I did not listen to my friend's advice, even though he told me that if I let my cat keep its tail, reach one kan, and be over 13 years old, it would transform into a bakeneko. Mysterious things have happened recently, and everyone blames it on the cat.;;;;;;;;;;;;x
EVTOPTA4025;It's just a cat.;It's just a cat.;;;;;;;;;;;;x
EVTOPTB4025;So the cat drank the lamp oil, so what?;So the cat drank the lamp oil, so what?;;;;;;;;;;;;x
EVTOPTC4025;Kill the cat!;Kill the cat!;;;;;;;;;;;;x
EVTOPTD4025;Don't harm the cat!;Don't harm the cat!;;;;;;;;;;;;x
EVTOPTE4025;Of course the cat did it!;Of course the cat did it!;;;;;;;;;;;;x
EVTDESC4026;The cherry blossom trees I planted last year have blossomed beautifully. People are drinking sake, writing poems praising the delicate flowers, and appreciating life under the sakura trees.;The cherry blossom trees I planted last year have blossomed beautifully. People are drinking sake, writing poems praising the delicate flowers, and appreciating life under the sakura trees.;;;;;;;;;;;;x
EVTOPTA4026;Well done!;Well done!;;;;;;;;;;;;x
EVTOPTB4026;I just wanted some peace and quiet under some sakura trees;I just wanted some peace and quiet under some sakura trees;;;;;;;;;;;;x
EVTOPTC4026;What are they doing here?!;What are they doing here?!;;;;;;;;;;;;x
EVTOPTD4026;Who invited all these people?;Who invited all these people?;;;;;;;;;;;;x
EVTOPTE4026;Drink, eat, and enjoy yourself!;Drink, eat, and enjoy yourself!;;;;;;;;;;;;x
EVTOPTF4026;This poem is beautiful!;This poem is beautiful!;;;;;;;;;;;;x
EVTOPTG4026;I just love sakura blossoms.;I just love sakura blossoms.;;;;;;;;;;;;x
EVTDESC4027;The Noh actors had set up their scene and were rehearsing their lines for the night's performance when I approached them.;The Noh actors had set up their scene and were rehearsing their lines for the night's performance when I approached them.;;;;;;;;;;;;x
EVTOPTA4027;Do you know the play 'Lady Aoi'?;Do you know the play 'Lady Aoi'?;;;;;;;;;;;;x
EVTOPTB4027;Theatre is a reflection of the world.;Theatre is a reflection of the world.;;;;;;;;;;;;x
EVTOPTC4027;Leave as soon as you are done.;Leave as soon as you are done.;;;;;;;;;;;;x
EVTOPTD4027;Keep up the good work!;Keep up the good work!;;;;;;;;;;;;x
EVTOPTE4027;How nice of you to perform here!;How nice of you to perform here!;;;;;;;;;;;;x
EVTOPTF4027;You are welcome to join me for supper.;You are welcome to join me for supper.;;;;;;;;;;;;x
EVTOPTG4027;I hope I won't be disappointed.;I hope I won't be disappointed.;;;;;;;;;;;;x
EVTDESC4028;After the dividing of the kami spirit through bunrei, the Shinto priest transferred the spirit to its new shrine. The kanjo process was successful, and I finally had a shrine of my own.;After the dividing of the kami spirit through bunrei, the Shinto priest transferred the spirit to its new shrine. The kanjo process was successful, and I finally had a shrine of my own.;;;;;;;;;;;;x
EVTOPTA4028;Excellent!;Excellent!;;;;;;;;;;;;x
EVTOPTB4028;Superb!;Superb!;;;;;;;;;;;;x
EVTOPTC4028;Fantastic!;Fantastic!;;;;;;;;;;;;x
EVTDESC4029;The right place for the temple had been found, its buildings had been constructed, and the gohonzon had been placed in the butsudan. Everything seemed perfect, but I still felt as if something was missing.;The right place for the temple had been found, its buildings had been constructed, and the gohonzon had been placed in the butsudan. Everything seemed perfect, but I still felt as if something was missing.;;;;;;;;;;;;x
EVTOPTA4029;Nothing is wrong.;Nothing is wrong.;;;;;;;;;;;;x
EVTOPTB4029;Everything is perfect.;Everything is perfect.;;;;;;;;;;;;x
EVTOPTC4029;Something is wrong...;Something is wrong...;;;;;;;;;;;;x
EVTDESC4030;Hi, kan, chu! Hi, kan, chu!\n\nThe new technique made archery easier and more accurate: hi - fly, kan - pierce, and chu - center.;Hi, kan, chu! Hi, kan, chu!\n\nThe new technique made archery easier and more accurate: hi - fly, kan - pierce, and chu - center.;;;;;;;;;;;;x
EVTOPTA4030;Good.;Good.;;;;;;;;;;;;x
EVTOPTB4030;My samurai should learn this technique.;My samurai should learn this technique.;;;;;;;;;;;;x
EVTOPTC4030;It was easy to learn.;It was easy to learn.;;;;;;;;;;;;x
EVTOPTD4030;Too much trouble.;Too much trouble.;;;;;;;;;;;;x
EVTOPTE4030;The old way is better.;The old way is better.;;;;;;;;;;;;x
EVTDESC4031;The two sumos each tossed a handful of salt onto the ring to purify it, and then crouched in their corners before they charged at each other. The mighty thud that erupted when the two great bodies collided was almost deafening.;The two sumos each tossed a handful of salt onto the ring to purify it, and then crouched in their corners before they charged at each other. The mighty thud that erupted when the two great bodies collided was almost deafening.;;;;;;;;;;;;x
EVTOPTA4031;The one in the blue mawashi will win.;The one in the blue mawashi will win.;;;;;;;;;;;;x
EVTOPTB4031;The one in the red mawashi will win.;The one in the red mawashi will win.;;;;;;;;;;;;x
EVTDESC5000;While looking for something to do, my eyes fell upon a strange book in a secluded corner of my library. The title had almost completely faded away, but I could make out "The way of...";While looking for something to do, my eyes fell upon a strange book in a secluded corner of my library. The title had almost completely faded away, but I could make out "The way of...";;;;;;;;;;;;x
EVTOPTA5000;Fine. I'll read it.;Fine. I'll read it.;;;;;;;;;;;;x
EVTOPTB5000;It wants me to read it...;It wants me to read it...;;;;;;;;;;;;x
EVTOPTC5000;It's just a dusty old book.;It's just a dusty old book.;;;;;;;;;;;;x
EVTDESC5001;The book is part gibberish and somewhat enlightening, but even if I struggle with some of the chapters, its mystery still intrigues me. Some pages are entirely focused on the best ways to brew matcha.;The book is part gibberish and somewhat enlightening, but even if I struggle with some of the chapters, its mystery still intrigues me. Some pages are entirely focused on the best ways to brew matcha.;;;;;;;;;;;;x
