# 2011/10/03 暫定版 by 510
# （Tips文(LOADING_TIP_xx)には改行文字(\n)が必要ですが、現時点で日本語化環境がなく、調整できないため改行が入っていません）
#
# ・異論が出そうな訳
# （怪しげな訳をここにまとめます。「この訳はねえよｗ」みたいなのもあるかと思いますが暫定版ということで許してね。）
#
#   >用語
#   clan=家, Ninja Clans=忍者衆, form a new clan=新たな家を興す
#   (clan) leader=棟梁, vassal=直参, son=男子
#   Daimyo=大名, Kokujin=国人, kokujin title=国人職
#   kuni=国, kori=郡, province=プロヴィンス
#   grant landed title=所領を与える（知行する？）
#   plot=調略
#   {martial, diplomacy, intrigue}skill={武芸,外交,陰謀}能力
#   Master of {Arms, Ceremonies, Guard}={軍事,内政,防衛}担当
#   retinue=寄子, levy=雑兵, raise the levys=雑兵を動員する
#   Samurai=侍（騎馬隊？）, Ashigaru=足軽, Arquebusier=鉄砲隊
#
#   >その他
#   {daimyo, kokujin, leader} of=次の{大名,国人,棟梁}
#   （表示上では"Daimyo of Echigo"のように出現するが、システム上"Daimyo of"と"Echigo"は別のテキストで前後に入れ替えられないための苦肉の策。）
#
#
# ここから text.csv
#
BM_KYUSHU_REGION_DESC;西部の島である九州には、数百年に及ぶ長い歴史を持ったいくつかの家が存在していました。南部3国を統治する島津家棟梁が時節の到来を待っている頃、大内家と少弐家、大友家は九州北部の覇権をかけて争っていました。;In Kyushu, the western island, there were several clans with rich histories spanning over hundreds of years. The Ouchi, Shoni and Otomo were fighting for the hegemony of the northern Kyushu while the clan leader of Shimazu, who owned three Kuni in the southern area, bided his time.;;;;;;;;;;;;x
BM_TOHOKU_REGION;東北地方;Tohoku Region;;;;;;;;;;;;x
BM_TOHOKU_REGION_DESC;大崎家と最上家は将軍によって任命された奥州管領でしたが、伊達家や南部家などの他家も同様に強大であり、このパワーバランスによりこの地域全体を1つの家が支配することは不可能になっていました。;The Osaki and Mogami clan had been assigned by the shogunate as regional governers of Tohoku but other clans like Date and Nanbu were equally strong and this power balance made it impossible for any one clan to control this region entirely.;;;;;;;;;;;;x
HINT_SPLASH_VICTORY;将軍になるためには、あなたと直参たちで日本の50％を支配下に置かねばなりません。その後、将軍職を要求した上で、さらに3年間支配を維持しなければなりません。注意：この間に、あなたの敵たちはあなたを打倒する行動を激化させることでしょう。;To become Shogun, you and your vassals must together control at least 50% of Japan. After gaining control, you must claim the title of Shogun and maintain control for 3 years. Beware: during this time, your enemies will redouble their efforts to topple you.;;;;;;;;;;;;x
HINT_SPLASH_MAP;Sengokuは全て3Dマップ上で進行します。マウスホイールを使いズーム、Ctrlキーを押しながらマウスを動かすことで回転できます。マウスホイールを押しながらマウスを動かすとパンします。BackSpaceキーでいつでもマップをリセットできます。;Sengoku takes place on a fully 3D map. You can zoom in and out using your mouse scroll wheel and rotate the map by moving the mouse while pressing Control. Holding down the scroll wheel and moving the mouse lets you pan. You can always reset the map by pressing Backspace.;;;;;;;;;;;;x
#
# ここから text4.csv
#
BM_THE_ONIN_WAR;応仁の乱;The Onin War;;;;;;;;;;;;x
BM_THE_ONIN_WAR_DESC;将軍・足利義政の跡継ぎ争い（義政の息子か、兄弟の足利義視か）は、日本における2つの有力家、細川家と山名家の戦争の口実となりました。後に応仁の乱として知られるこの内乱は、5月末に首都において戦闘が発生し開始されました。今や多くの他家に支持された両軍は何年にも渡り衝突し続けるでしょう。またこの争いは日本中の家を巻き込み、国は「内戦状態」、つまり戦国時代へと突入していくことになるでしょう。;The controversy over who would succeed Ashikaga Yoshimasa as Shogun - his son or his brother Ashikaga Yoshimi - was used as a pretext for war by the two most powerful clans in Japan: the Hosokawa and the Yamana. The conflict which would eventually be known as the Onin War started in late May when fighting broke out in the capital. The two sides, now backed by a number of other clans, would continue to clash for years and the war would eventually draw in most of the warrior clans in Japan and plunge the country into 'The Warring States Period' - the Sengoku jidai.;;;;;;;;;;;;x
